sofifa_id,short_name,overall,potential,value_eur,wage_eur,club_name,league_name,Year
190491,R. Gabrielsen,66,72,500000,8000,Molde FK,Norwegian Eliteserien,2015
190528,J. Gol,66,66,575000,7000,Amkar Perm,Russian Premier League,2015
190536,O. Martínez,66,66,675000,10000,Club América,Mexican Liga MX,2015
190640,V. Pálsson,66,71,550000,8000,Helsingborgs IF,Swedish Allsvenskan,2015
190667,M. Terrazzino,66,72,675000,6000,VfL Bochum 1848,German 2. Bundesliga,2015
190697,S. Strandberg,66,71,575000,9000,Rosenborg BK,Norwegian Eliteserien,2015
190724,M. Pourié,66,71,725000,6000,SønderjyskE,Danish Superliga,2015
190885,A. Smith,66,74,575000,6000,AFC Bournemouth,English League Championship,2015
190939,S. Chhetri,66,66,,,,,2015
192009,J. Rodríguez,66,74,525000,8000,Club Deportivo Guadalajara,Mexican Liga MX,2015
192041,N. Araujo,66,70,500000,5000,Santos Laguna,Mexican Liga MX,2015
192237,Y. Pehlivan,66,73,650000,6000,Bursaspor,Turkish Süper Lig,2015
192439,M. Davidson,66,69,775000,7000,St. Johnstone FC,Scottish Premiership,2015
192567,M. Zimmermann,66,74,500000,5000,Borussia Mönchengladbach,German 1. Bundesliga,2015
193027,D. Lizio,66,70,750000,8000,CD O'Higgins,Chilian Campeonato Nacional,2015
193133,J. Larsen,66,73,575000,9000,FK Austria Wien,Austrian Football Bundesliga,2015
193226,B. Jeannot,66,75,675000,6000,FC Lorient,French Ligue 1,2015
193569,T. Lees,66,70,575000,6000,Sheffield Wednesday,English League Championship,2015
193602,M. Coronel,66,68,675000,6000,Gimnasia y Esgrima La Plata,Argentina Primera División,2015
193706,D. Dumić,66,76,500000,9000,Brøndby IF,Danish Superliga,2015
194082,Flavio Paixão,66,66,650000,6000,Śląsk Wrocław,Polish T-Mobile Ekstraklasa,2015
194319,D. Ward,66,73,725000,6000,Huddersfield Town,English League Championship,2015
194333,R. Gikiewicz,66,69,700000,7000,Eintracht Braunschweig,German 2. Bundesliga,2015
196889,S. Verdi,66,75,675000,6000,Empoli,Italian Serie A,2015
196935,Miquel,66,75,500000,5000,Norwich City,English League Championship,2015
196978,C. Wilson,66,74,675000,6000,AFC Bournemouth,English League Championship,2015
197136,K. Ansarifard,66,69,800000,6000,CA Osasuna,Spanish Segunda División,2015
197716,T. Bunbury,66,68,725000,6000,New England Revolution,USA Major League Soccer,2015
198032,D. Burn,66,75,500000,5000,Fulham,English League Championship,2015
198147,M. van der Maarel,66,69,650000,6000,FC Utrecht,Holland Eredivisie,2015
198377,L. Palmer,66,71,500000,5000,Sheffield Wednesday,English League Championship,2015
198849,T. Petsos,66,72,550000,9000,SK Rapid Wien,Austrian Football Bundesliga,2015
199000,T. Sainsbury,66,74,500000,5000,PEC Zwolle,Holland Eredivisie,2015
199027,J. Robinson,66,74,500000,4000,Huddersfield Town,English League Championship,2015
199191,D. Appiah,66,74,500000,5000,Stade Malherbe Caen,French Ligue 1,2015
199313,A. Bamba,66,72,650000,6000,Dijon FCO,French Ligue 2,2015
199413,T. Kempe,66,70,750000,6000,SV Darmstadt 98,German 2. Bundesliga,2015
199419,Y. Court,66,71,725000,6000,ESTAC Troyes,French Ligue 2,2015
199470,M. Meilinger,66,73,600000,8000,FK Austria Wien,Austrian Football Bundesliga,2015
199568,K. Lamprou,66,73,525000,5000,Willem II,Holland Eredivisie,2015
199601,M. Çağıran,66,71,475000,5000,Kardemir Karabükspor,Turkish Süper Lig,2015
199738,Fran Vélez,66,69,550000,6000,Unión Deportiva Almería,Spain Primera Division,2015
199761,M. Kamiński,66,72,500000,8000,Lech Poznań,Polish T-Mobile Ekstraklasa,2015
199897,N. Höfler,66,71,625000,6000,Sport-Club Freiburg,German 1. Bundesliga,2015
200235,M. te Vrede,66,71,675000,9000,Feyenoord,Holland Eredivisie,2015
200429,B. Raman,66,77,625000,5000,KAA Gent,Belgian Jupiler Pro League,2015
200438,Guilherme,66,74,725000,10000,Legia Warszawa,Polish T-Mobile Ekstraklasa,2015
200798,Marafona,66,68,675000,7000,Moreirense FC,Portuguese Liga ZON SAGRES,2015
200820,J. Obita,66,78,500000,4000,Reading,English League Championship,2015
200900,S. Murray,66,77,600000,4000,Watford,English League Championship,2015
201041,L. Carole,66,74,575000,6000,ESTAC Troyes,French Ligue 2,2015
201304,B. Kadrii,66,73,600000,8000,F.C. København,Danish Superliga,2015
201875,J. Attinella,66,67,675000,6000,Real Salt Lake,USA Major League Soccer,2015
201888,V. Berisha,66,78,675000,7000,Viking FK,Norwegian Eliteserien,2015
201895,D. Fagundez,66,74,550000,4000,New England Revolution,USA Major League Soccer,2015
201967,G. Wikheim,66,75,600000,6000,Strømsgodset IF,Norwegian Eliteserien,2015
202077,W. Bruin,66,71,800000,6000,Houston Dynamo,USA Major League Soccer,2015
202107,A. Morales,66,72,625000,6000,FC Ingolstadt 04,German 2. Bundesliga,2015
202325,D. Demme,66,71,475000,5000,RB Leipzig,German 2. Bundesliga,2015
202408,A. Flint,66,69,650000,6000,Bristol City,English League One,2015
202413,Hernán,66,71,550000,6000,Unión Deportiva Las Palmas,Spanish Segunda División,2015
202512,F. Hartherz,66,72,500000,5000,SC Paderborn 07,German 1. Bundesliga,2015
202686,N. Wells,66,70,800000,6000,Huddersfield Town,English League Championship,2015
202708,L. Palun,66,69,675000,6000,OGC Nice,French Ligue 1,2015
202827,C. Battocchio,66,74,600000,2000,Virtus Entella Chiavari,Italian Serie B,2015
202889,A. Öztürk,66,75,475000,2000,Kasimpaşa SK,Turkish Süper Lig,2015
202994,Han Kyo Won,66,67,800000,8000,Jeonbuk Hyundai Motors,Korean K League 1,2015
203060,J. Vela,66,79,600000,4000,Bolton Wanderers,English League Championship,2015
203237,Yu Sang Hun,66,71,675000,9000,FC Seoul,Korean K League 1,2015
203263,H. Maguire,66,76,500000,5000,Hull City,English Premier League,2015
203363,G. Valsvik,66,75,500000,5000,Strømsgodset IF,Norwegian Eliteserien,2015
203398,D. Williams,66,74,500000,5000,Bristol City,English League One,2015
203850,C. Dibon,66,74,575000,9000,SK Rapid Wien,Austrian Football Bundesliga,2015
204193,T. Trybull,66,73,475000,5000,FC St. Pauli,German 2. Bundesliga,2015
204346,Fede Vico,66,78,550000,4000,Córdoba CF,Spain Primera Division,2015
204355,P. Dummett,66,73,500000,5000,Newcastle United,English Premier League,2015
204387,Juan Carlos,66,72,725000,10000,Deportivo de La Coruña,Spain Primera Division,2015
204472,B. Sarr,66,69,600000,5000,FC Metz,French Ligue 1,2015
204542,Y. Yotún,66,73,,,,,2015
204614,Mário Rui,66,72,575000,6000,Empoli,Italian Serie A,2015
204682,Rafael Lopes,66,72,675000,6000,Associação Académica de Coimbra,Portuguese Liga ZON SAGRES,2015
204883,B. Samba,66,73,525000,8000,Olympique de Marseille,French Ligue 1,2015
205070,Portu,66,72,600000,5000,Albacete BP,Spanish Segunda División,2015
205188,R. Alioui,66,69,675000,6000,En Avant de Guingamp,French Ligue 1,2015
205210,O. Lewicki,66,74,475000,5000,BK Häcken,Swedish Allsvenskan,2015
205243,M. Wagué,66,72,500000,5000,Udinese Calcio,Italian Serie A,2015
205530,M. Pigliacelli,66,74,525000,2000,Frosinone,Italian Serie B,2015
205726,G. Brugman,66,76,600000,5000,Pescara,Italian Serie B,2015
205834,S. Lundevall,66,71,750000,6000,Gefle IF,Swedish Allsvenskan,2015
205929,N. Thomsen,66,72,600000,7000,Aalborg BK,Danish Superliga,2015
206167,S. Prcić,66,71,675000,5000,Stade Rennais FC,French Ligue 1,2015
206436,Y. Benzia,66,80,625000,8000,Olympique Lyonnais,French Ligue 1,2015
206517,J. Grealish,66,80,525000,2000,Aston Villa,English Premier League,2015
206546,Pablo Iñiguez,66,74,500000,2000,Girona FC,Spanish Segunda División,2015
206591,M. Weiser,66,77,600000,8000,FC Bayern München,German 1. Bundesliga,2015
207531,S. Thesker,66,74,575000,6000,Hannover 96,German 1. Bundesliga,2015
207641,B. Carrasco,66,74,675000,6000,Audax Italiano,Chilian Campeonato Nacional,2015
207768,L. Caballero,66,73,800000,6000,Club Atlas,Mexican Liga MX,2015
207877,J. Martínez,66,77,600000,5000,Torino F.C.,Italian Serie A,2015
208045,O. Tannane,66,75,675000,5000,Heracles Almelo,Holland Eredivisie,2015
208053,D. Pelkas,66,75,675000,5000,Vitória de Setúbal,Portuguese Liga ZON SAGRES,2015
208309,I. Cissé,66,75,475000,4000,KV Mechelen,Belgian Jupiler Pro League,2015
208374,A. Wooten,66,69,800000,3000,SV Sandhausen,German 2. Bundesliga,2015
208459,M. Dijks,66,72,500000,5000,Willem II,Holland Eredivisie,2015
208470,F. Holland,66,70,575000,6000,SV Darmstadt 98,German 2. Bundesliga,2015
208488,R. Punčec,66,74,500000,5000,1. FC Union Berlin,German 2. Bundesliga,2015
208620,Omar Mascarell,66,74,475000,5000,Derby County,English League Championship,2015
208861,J. Gastien,66,70,775000,7000,Dijon FCO,French Ligue 2,2015
208919,R. Gauld,66,81,600000,6000,Sporting CP,Portuguese Liga ZON SAGRES,2015
208965,A. Assiri,66,74,500000,8000,Al Ittihad,Saudi Abdul L. Jameel League,2015
209937,Quini,66,70,650000,6000,Rayo Vallecano,Spain Primera Division,2015
209981,Y. Bounou,66,71,600000,8000,Real Zaragoza,Spanish Segunda División,2015
210237,T. Pledl,66,77,600000,4000,SpVgg Greuther Fürth,German 2. Bundesliga,2015
210243,Ricardo Pereira,66,77,500000,8000,FC Porto,Portuguese Liga ZON SAGRES,2015
210361,B. Godeau,66,70,500000,5000,KVC Westerlo,Belgian Jupiler Pro League,2015
210434,F. Chafik,66,68,650000,7000,Stade Lavallois Mayenne FC,French Ligue 2,2015
210520,Edgar Ié,66,75,500000,2000,FC Barcelona B,Spanish Segunda División,2015
210556,Lucas João,66,73,675000,5000,CD Nacional,Portuguese Liga ZON SAGRES,2015
210700,M. Abusabaan,66,73,625000,9000,Al Ittihad,Saudi Abdul L. Jameel League,2015
211147,V. Lazaro,66,81,525000,5000,FC Red Bull Salzburg,Austrian Football Bundesliga,2015
211269,G. Fernández,66,73,600000,2000,Atlético de Rafaela,Argentina Primera División,2015
211272,C. Corvalán,66,69,675000,9000,Newell's Old Boys,Argentina Primera División,2015
211557,F. Barba,66,72,500000,4000,Empoli,Italian Serie A,2015
211746,R. Benatelli,66,73,600000,5000,FC Erzgebirge Aue,German 2. Bundesliga,2015
212096,V. Grifo,66,72,675000,6000,FSV Frankfurt,German 2. Bundesliga,2015
212120,M. Heylen,66,76,500000,8000,RSC Anderlecht,Belgian Jupiler Pro League,2015
212196,P. Sisto,66,77,550000,6000,FC Midtjylland,Danish Superliga,2015
212212,D. Kohr,66,74,475000,4000,FC Augsburg,German 1. Bundesliga,2015
212282,I. Sylla,66,72,600000,4000,Toulouse Football Club,French Ligue 1,2015
212424,W. Trapp,66,75,475000,7000,Columbus Crew,USA Major League Soccer,2015
212602,Llorente,66,74,500000,8000,Real Madrid CF,Spain Primera Division,2015
212886,W. Cyprien,66,76,550000,4000,Racing Club de Lens,French Ligue 1,2015
213613,S. Gustafson,66,78,550000,4000,BK Häcken,Swedish Allsvenskan,2015
213629,E. Pulgar,66,77,500000,8000,Universidad Católica,Chilian Campeonato Nacional,2015
213956,Adama,66,75,600000,2000,FC Barcelona B,Spanish Segunda División,2015
214047,M. Uribe,66,73,550000,6000,Envigado FC,Colombian Liga Postobón,2015
214151,J. Mahecha,66,68,775000,7000,Club Deportes Tolima,Colombian Liga Postobón,2015
214169,W. Tesillo,66,70,650000,9000,Junior FC,Colombian Liga Postobón,2015
214193,D. Mosquera,66,71,500000,8000,Club Independiente Santa Fe,Colombian Liga Postobón,2015
214365,M. Galain,66,69,675000,2000,Fortaleza CEIF,Colombian Liga Postobón,2015
214376,D. Andrade,66,71,575000,9000,Standard de Liège,Belgian Jupiler Pro League,2015
214515,M. Piedrahita,66,66,550000,8000,Once Caldas,Colombian Liga Postobón,2015
214567,J. Reinoso,66,66,700000,6000,CD Cobreloa,Chilian Campeonato Nacional,2015
214706,N. Veloso,66,68,675000,7000,Audax Italiano,Chilian Campeonato Nacional,2015
214772,N. Pasquini,66,71,575000,6000,Club Atlético Lanús,Argentina Primera División,2015
214818,S. Varas,66,68,825000,6000,Deportivo Ñublense,Chilian Campeonato Nacional,2015
214940,S. Ojeda,66,72,500000,8000,Club Atlético Independiente,Argentina Primera División,2015
215062,E. Zelaya,66,67,850000,8000,Arsenal de Sarandí,Argentina Primera División,2015
215130,N. Ibáñez,66,66,575000,9000,Racing Club,Argentina Primera División,2015
215823,D. Župarić,66,73,500000,5000,Pescara,Italian Serie B,2015
216700,M. Meza,66,72,600000,5000,Gimnasia y Esgrima La Plata,Argentina Primera División,2015
218743,A. Zapata,66,78,625000,5000,Udinese Calcio,Italian Serie A,2015
219167,S. Vittor,66,72,750000,2000,Atlético de Rafaela,Argentina Primera División,2015
219518,P. Becker,66,73,600000,5000,Rosario Central,Argentina Primera División,2015
219571,Camarasa,66,76,600000,4000,Levante Unión Deportiva,Spain Primera Division,2015
219680,C. Hountondji,66,73,500000,4000,La Berrichonne de Châteauroux,French Ligue 2,2015
219787,A. Mosquera,66,72,650000,9000,Independiente Medellín,Colombian Liga Postobón,2015
220018,A. Rebić,66,78,675000,5000,RB Leipzig,German 2. Bundesliga,2015
220064,C. Aboagye,66,79,625000,2000,Granada CF,Spain Primera Division,2015
220201,I. Ledezma,66,77,600000,2000,CD Cobreloa,Chilian Campeonato Nacional,2015
220253,Munir,66,80,600000,6000,FC Barcelona,Spain Primera Division,2015
220702,G. Silva,66,76,500000,4000,Torino F.C.,Italian Serie A,2015
221430,U. Đurđević,66,74,675000,7000,Vitesse,Holland Eredivisie,2015
221434,D. Villalpando,66,74,675000,6000,Pachuca,Mexican Liga MX,2015
221564,N. Leiva,66,77,525000,2000,Villarreal CF,Spain Primera Division,2015
221610,D. Dibusz,66,73,,,,,2015
222148,O. Duda,66,76,625000,8000,Legia Warszawa,Polish T-Mobile Ekstraklasa,2015
222357,B. Embolo,66,83,600000,6000,FC Basel 1893,Swiss Super League,2015
223154,O. Tufan,66,82,425000,4000,Bursaspor,Turkish Süper Lig,2015
223489,A. Pesic,66,71,675000,6000,Toulouse Football Club,French Ligue 1,2015
224116,Dyego Sousa,66,70,800000,6000,Clube Sport Marítimo,Portuguese Liga ZON SAGRES,2015
224790,G. Godoy,66,69,700000,7000,Deportivo Ñublense,Chilian Campeonato Nacional,2015
224983,J. Vidales,66,70,675000,6000,Clube Sport Marítimo,Portuguese Liga ZON SAGRES,2015
23823,A. Johansson,65,65,375000,5000,IFK Norrköping,Swedish Allsvenskan,2015
49486,B. Ogbeche,65,65,525000,6000,SC Cambuur,Holland Eredivisie,2015
50632,P. Clarke,65,65,300000,5000,Blackpool,English League Championship,2015
111328,L. McCormick,65,65,500000,5000,Plymouth Argyle,English League Two,2015
118646,I. Henderson,65,65,475000,2000,Rochdale,English League One,2015
138830,D. Lewington,65,65,375000,5000,Milton Keynes Dons,English League One,2015
139475,G. Halford,65,65,400000,5000,Nottingham Forest,English League Championship,2015
140420,B. Murphy,65,65,450000,5000,Queens Park Rangers,English Premier League,2015
152523,S. Flinders,65,65,500000,4000,Hartlepool United,English League Two,2015
162471,A. Keogh,65,65,575000,7000,Perth Glory,Australian Hyundai A-League,2015
162900,N. Kilkenny,65,65,500000,7000,Preston North End,English League One,2015
164529,D. Moor,65,65,375000,5000,Colorado Rapids,USA Major League Soccer,2015
164766,L. Wallace,65,67,525000,10000,Rangers FC,Scottish Championship,2015
169078,L. Freeman,65,72,425000,5000,Bristol City,English League One,2015
169404,J. Fejzić,65,65,500000,4000,VfR Aalen,German 2. Bundesliga,2015
169498,J. Garner,65,68,625000,7000,Preston North End,English League One,2015
169584,G. Coulibaly,65,65,425000,7000,AC Ajaccio,French Ligue 2,2015
169638,C. Daniels,65,65,475000,7000,AFC Bournemouth,English League Championship,2015
170008,B. Hamer,65,70,525000,7000,Leicester City,English Premier League,2015
171970,E. Upson,65,69,550000,5000,Millwall,English League Championship,2015
173531,B. Amos,65,71,500000,9000,Manchester United,English Premier League,2015
176345,Kwoun Sun Tae,65,65,525000,7000,Jeonbuk Hyundai Motors,Korean K League 1,2015
176384,M. Gostomski,65,69,500000,9000,Lech Poznań,Polish T-Mobile Ekstraklasa,2015
178253,Ivo,65,69,600000,7000,Incheon United FC,Korean K League 1,2015
179663,T. Rowe,65,67,575000,5000,Wolverhampton Wanderers,English League Championship,2015
179685,C. Seitz,65,66,500000,7000,FC Dallas,USA Major League Soccer,2015
179899,A. Skúlason,65,67,450000,9000,Odense Boldklub,Danish Superliga,2015
180740,N. Topor-Stanley,65,65,400000,5000,Western Sydney Wanderers,Australian Hyundai A-League,2015
181795,F. Kudryashov,65,70,475000,7000,Terek Grozny,Russian Premier League,2015
181989,A. Ríos,65,70,600000,6000,Leones Negros de la UdeG,Mexican Liga MX,2015
182160,E. Knudtzon,65,68,625000,8000,Lillestrøm SK,Norwegian Eliteserien,2015
182365,J. Jones,65,66,500000,5000,Preston North End,English League One,2015
183066,M. Baudry,65,67,525000,7000,Leyton Orient,English League One,2015
183228,B. Augustyn,65,66,525000,7000,Górnik Zabrze,Polish T-Mobile Ekstraklasa,2015
183377,J. Nation,65,69,425000,5000,Aalesunds FK,Norwegian Eliteserien,2015
183945,F. Brustad,65,69,575000,5000,Stabæk Fotball,Norwegian Eliteserien,2015
183973,L. Nestor,65,69,500000,5000,La Berrichonne de Châteauroux,French Ligue 2,2015
184514,E. Paartalu,65,65,425000,7000,Melbourne City FC,Australian Hyundai A-League,2015
184873,I. Traoré,65,65,475000,7000,Stade Brestois 29,French Ligue 2,2015
184901,Shin Kwang Hoon,65,67,475000,10000,Pohang Steelers,Korean K League 1,2015
186135,C. Evans,65,72,400000,5000,Blackburn Rovers,English League Championship,2015
186158,K. Bartley,65,73,425000,5000,Swansea City,English Premier League,2015
186655,J. Carvallo,65,65,,,,,2015
186990,H. González,65,69,425000,9000,Club América,Mexican Liga MX,2015
187797,S. Brisley,65,69,475000,5000,Peterborough United,English League One,2015
188168,G. Friend,65,69,525000,7000,Middlesbrough,English League Championship,2015
188524,V. Babacan,65,70,500000,5000,İstanbul Başakşehir FK,Turkish Süper Lig,2015
188872,A. Bittroff,65,68,500000,5000,FSV Frankfurt,German 2. Bundesliga,2015
189141,R. Söder,65,69,550000,6000,Esbjerg fB,Danish Superliga,2015
189186,A. Shinnie,65,67,600000,6000,Birmingham City,English League Championship,2015
189456,L. Cooper,65,71,375000,5000,Leeds United,English League Championship,2015
189551,D. Gissi,65,69,425000,5000,Montpellier Hérault SC,French Ligue 1,2015
189619,K. Smith,65,75,500000,5000,Bristol City,English League One,2015
189945,Y. Ravet,65,71,550000,5000,Grasshopper Club Zürich,Swiss Super League,2015
190021,Hugo Fraile,65,67,550000,7000,Real Sporting de Gijón,Spanish Segunda División,2015
190140,A. White,65,69,425000,5000,Leeds United,English League Championship,2015
190196,Z. Touré,65,72,475000,5000,Le Havre AC,French Ligue 2,2015
190425,M. Abdellaoue,65,67,625000,6000,Aalesunds FK,Norwegian Eliteserien,2015
190569,S. Frei,65,65,500000,7000,Seattle Sounders FC,USA Major League Soccer,2015
190592,M. Sollbauer,65,67,475000,5000,RZ Pellets Wolfsberger AC,Austrian Football Bundesliga,2015
190780,S. Johnson,65,69,500000,5000,Chicago Fire Football Club,USA Major League Soccer,2015
190942,K. Hansen,65,70,500000,5000,FC Nantes,French Ligue 1,2015
191157,M. Dyrestam,65,72,375000,5000,Aalesunds FK,Norwegian Eliteserien,2015
191627,M. Rits,65,74,500000,5000,KV Mechelen,Belgian Jupiler Pro League,2015
191673,Kwon Soon Hyung,65,65,500000,7000,Sangju Sangmu FC,Korean K League 1,2015
191679,Kwak Kwang Sun,65,65,450000,7000,Sangju Sangmu FC,Korean K League 1,2015
192363,M. Fenger,65,68,425000,5000,Randers FC,Danish Superliga,2015
192540,M. Duffy,65,66,550000,7000,Birmingham City,English League Championship,2015
192624,S. Ferguson,65,71,425000,5000,Newcastle United,English Premier League,2015
192638,Marcos Alonso,65,71,425000,7000,Fiorentina,Italian Serie A,2015
193182,W. Foderingham,65,70,425000,5000,Swindon Town,English League One,2015
193244,B. Shuttleworth,65,68,500000,7000,New England Revolution,USA Major League Soccer,2015
193267,F. Pisacane,65,65,450000,4000,Avellino,Italian Serie B,2015
193557,F. Nouble,65,69,500000,5000,Coventry City,English League One,2015
193728,D. Wotherspoon,65,68,550000,5000,St. Johnstone FC,Scottish Premiership,2015
193860,T. Schick,65,68,550000,5000,SK Sturm Graz,Austrian Football Bundesliga,2015
193910,A. Forshaw,65,73,425000,5000,Wigan Athletic,English League Championship,2015
194020,Pelé,65,71,350000,5000,Belenenses SAD,Portuguese Liga ZON SAGRES,2015
194059,M. Chrapek,65,73,425000,5000,Catania,Italian Serie B,2015
194146,K. Long,65,71,425000,5000,Burnley,English Premier League,2015
194726,J. Ahlmann,65,71,425000,7000,Aalborg BK,Danish Superliga,2015
194958,A. Mooy,65,70,500000,5000,Melbourne City FC,Australian Hyundai A-League,2015
195020,D. Davis,65,68,400000,5000,Birmingham City,English League Championship,2015
195479,J. Tavernier,65,71,375000,5000,Wigan Athletic,English League Championship,2015
197031,M. Ducksch,65,77,500000,5000,SC Paderborn 07,German 1. Bundesliga,2015
197777,J. Sala,65,74,425000,5000,Hellas Verona,Italian Serie A,2015
197948,F. Lejeune,65,70,425000,2000,Girona FC,Spanish Segunda División,2015
198073,A. Martin,65,69,475000,2000,Yeovil Town,English League One,2015
198190,G. Cunningham,65,68,425000,5000,Bristol City,English League One,2015
198235,J. Taylor,65,70,425000,5000,Peterborough United,English League One,2015
198264,B. Ketkeophomphone,65,72,550000,5000,Tours FC,French Ligue 2,2015
198970,J. Mensah,65,69,425000,6000,Évian Thonon Gaillard FC,French Ligue 1,2015
199101,Raúl Lizoain,65,70,425000,5000,Unión Deportiva Las Palmas,Spanish Segunda División,2015
199238,Yun Young Sun,65,71,500000,5000,Seongnam FC,Korean K League 1,2015
199504,T. Xhaka,65,69,425000,9000,FC Basel 1893,Swiss Super League,2015
199508,D. Cvetinovic,65,69,500000,5000,FK Haugesund,Norwegian Eliteserien,2015
199570,J. Sánchez,65,70,600000,9000,Club Deportivo Guadalajara,Mexican Liga MX,2015
199674,Jorge Teixeira,65,65,475000,10000,Standard de Liège,Belgian Jupiler Pro League,2015
199895,L. Lacroix,65,71,375000,5000,FC Sion,Swiss Super League,2015
200086,M. Jankowski,65,71,600000,8000,Wisła Kraków,Polish T-Mobile Ekstraklasa,2015
200196,O. Gaona Lugo,65,69,500000,2000,Club Olimpo,Argentina Primera División,2015
200292,J. Lowe,65,70,425000,5000,Blackburn Rovers,English League Championship,2015
200298,J. Rivierez,65,69,500000,5000,FC Metz,French Ligue 1,2015
200433,L. Hinterseer,65,71,550000,6000,FC Ingolstadt 04,German 2. Bundesliga,2015
200443,B. Douglas,65,70,475000,9000,Lech Poznań,Polish T-Mobile Ekstraklasa,2015
200532,K. D'Haene,65,68,550000,6000,KSV Cercle Brugge,Belgian Jupiler Pro League,2015
200797,L. Néry,65,72,425000,5000,Valenciennes FC,French Ligue 2,2015
201083,M. Kucharczyk,65,69,500000,9000,Legia Warszawa,Polish T-Mobile Ekstraklasa,2015
201208,D. Henry,65,74,375000,7000,Toronto FC,USA Major League Soccer,2015
201368,K. McLean,65,74,425000,5000,St. Mirren,Scottish Premiership,2015
201869,R. Teibert,65,75,425000,2000,Vancouver Whitecaps FC,USA Major League Soccer,2015
201873,J. Bendik,65,69,500000,7000,Toronto FC,USA Major League Soccer,2015
201940,Z. MacMath,65,70,375000,2000,Philadelphia Union,USA Major League Soccer,2015
202048,C. Coady,65,71,350000,5000,Huddersfield Town,English League Championship,2015
202060,E. Bergström,65,70,375000,7000,Djurgårdens IF,Swedish Allsvenskan,2015
202113,M. Odubajo,65,70,425000,4000,Brentford,English League Championship,2015
202220,C. Sapong,65,69,625000,6000,Sporting Kansas City,USA Major League Soccer,2015
202223,J. Meram,65,68,575000,7000,Columbus Crew,USA Major League Soccer,2015
202428,B. Wood,65,71,500000,5000,TSV 1860 München,German 2. Bundesliga,2015
202910,D. Mitov Nilsson,65,71,425000,5000,IFK Norrköping,Swedish Allsvenskan,2015
203069,R. Tunnicliffe,65,72,425000,5000,Blackburn Rovers,English League Championship,2015
203264,S. Wootton,65,68,375000,5000,Leeds United,English League Championship,2015
203309,B. Halloran,65,74,425000,5000,Fortuna Düsseldorf,German 2. Bundesliga,2015
203581,Balliu,65,73,375000,2000,FC Arouca,Portuguese Liga ZON SAGRES,2015
203590,F. Hübner,65,69,425000,2000,SV Sandhausen,German 2. Bundesliga,2015
203756,M. Smith,65,69,625000,6000,Fulham,English League Championship,2015
204549,D. Roef,65,75,375000,7000,RSC Anderlecht,Belgian Jupiler Pro League,2015
204688,S. Schwab,65,73,550000,9000,SK Rapid Wien,Austrian Football Bundesliga,2015
204691,M. Pereyra,65,70,550000,5000,FC Krasnodar,Russian Premier League,2015
204701,S. Khelifi,65,73,425000,4000,Eintracht Braunschweig,German 2. Bundesliga,2015
204776,T. Leistner,65,68,425000,5000,1. FC Union Berlin,German 2. Bundesliga,2015
205044,S. Maier,65,75,500000,5000,FC St. Pauli,German 2. Bundesliga,2015
205351,A. Pritchard,65,76,425000,5000,Brentford,English League Championship,2015
205693,S. Haller,65,78,500000,5000,AJ Auxerre,French Ligue 2,2015
206534,P. Bamford,65,78,500000,5000,Middlesbrough,English League Championship,2015
207463,L. James,65,74,450000,5000,Peterborough United,English League One,2015
207537,J. Lukaku,65,75,325000,4000,KV Oostende,Belgian Jupiler Pro League,2015
207599,M. Keane,65,75,375000,5000,Burnley,English Premier League,2015
207627,H. Pertuz,65,68,500000,9000,Independiente Medellín,Colombian Liga Postobón,2015
207716,A. Al Hafith,65,68,375000,8000,Al Hilal,Saudi Abdul L. Jameel League,2015
207741,M. Lieder,65,68,600000,2000,FC Dordrecht,Holland Eredivisie,2015
207892,J. Gyau,65,74,425000,8000,Borussia Dortmund,German 1. Bundesliga,2015
207905,M. Mak,65,70,500000,5000,GKS Bełchatów,Polish T-Mobile Ekstraklasa,2015
207928,T. Rogić,65,70,500000,8000,Celtic,Scottish Premiership,2015
208030,B. Fofana,65,68,450000,5000,CD Nacional,Portuguese Liga ZON SAGRES,2015
208159,M. Frey,65,77,450000,7000,LOSC Lille,French Ligue 1,2015
208451,R. Quaison,65,76,425000,4000,Palermo,Italian Serie A,2015
208521,F. Brillant,65,65,400000,5000,KV Oostende,Belgian Jupiler Pro League,2015
208535,A. Duncan,65,78,425000,5000,U.C. Sampdoria,Italian Serie A,2015
208615,C. Jullien,65,73,375000,5000,Sport-Club Freiburg,German 1. Bundesliga,2015
208618,Lucas Vázquez,65,68,425000,7000,RCD Espanyol de Barcelona,Spain Primera Division,2015
208631,F. Starzyński,65,70,550000,6000,Ruch Chorzów,Polish T-Mobile Ekstraklasa,2015
208730,E. Valentini,65,68,575000,5000,Karlsruher SC,German 2. Bundesliga,2015
208782,M. van der Hart,65,75,375000,4000,Go Ahead Eagles,Holland Eredivisie,2015
208917,K. Al Ghamdi,65,67,525000,10000,Al Nassr,Saudi Abdul L. Jameel League,2015
209002,M. Sayouba,65,72,375000,5000,Stabæk Fotball,Norwegian Eliteserien,2015
209027,A. Al Kassar,65,70,425000,5000,Al Raed,Saudi Abdul L. Jameel League,2015
209264,B. Finne,65,81,450000,5000,1. FC Köln,German 1. Bundesliga,2015
209780,S. Schrijvers,65,78,425000,4000,KRC Genk,Belgian Jupiler Pro League,2015
209839,T. Letschert,65,72,375000,5000,FC Utrecht,Holland Eredivisie,2015
